id,brand,categories,dateAdded,dateUpdated,ean,keys,manufacturer,manufacturerNumber,name,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,upc,brand_clean,category_list,category_level_1,category_level_2,category_level_3
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,381371000000.0,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2014-07-25T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,34081024.0,0.0,4,https://www.walmart.com/reviews/product/16940619,I ma using this for my baby when she is one month old. I don't like much fragnanaces hence i love it. I don't feel like using another one.,Good one,,,MKris18,3.81371E+11,Johnson'S,"['Personal Care', 'Baby Care', 'Baby Bubble Bath', 'Baby', 'Bath & Potty', 'Toiletries', 'Bubble Bath', 'Baby Bath', 'Bath & Body', 'Body Wash & Cleansers']",Personal Care,Baby Care,Baby Bubble Bath
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,381371000000.0,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2011-09-21T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,189329.0,,4,https://www.walmart.com/reviews/product/16940619,Lots of fun in the bath but have to use a lot to make it bubble! Nice addition when the kids don't want to take a bath.,My kids love the bubbles!,,,Momof2,3.81371E+11,Johnson'S,"['Personal Care', 'Baby Care', 'Baby Bubble Bath', 'Baby', 'Bath & Potty', 'Toiletries', 'Bubble Bath', 'Baby Bath', 'Bath & Body', 'Body Wash & Cleansers']",Personal Care,Baby Care,Baby Bubble Bath
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,381371000000.0,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2015-02-04T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,112389631.0,,4,https://www.walmart.com/reviews/product/16940619,Amazing product. My 3 years old loves her bubble baths.,Love it. Whats not to love!!,,,An anonymous customer,3.81371E+11,Johnson'S,"['Personal Care', 'Baby Care', 'Baby Bubble Bath', 'Baby', 'Bath & Potty', 'Toiletries', 'Bubble Bath', 'Baby Bath', 'Bath & Body', 'Body Wash & Cleansers']",Personal Care,Baby Care,Baby Bubble Bath
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,381371000000.0,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2016-02-13T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,79537685.0,0.0,5,https://www.walmart.com/reviews/product/16940619,I absolutely love this bubblebath. It smells so good and it body wash too. My little one has very sensitive skin so this is a great option for her to still enjoy bubbles and not break out.,Love this stuff!,,,mommyshappy8714,3.81371E+11,Johnson'S,"['Personal Care', 'Baby Care', 'Baby Bubble Bath', 'Baby', 'Bath & Potty', 'Toiletries', 'Bubble Bath', 'Baby Bath', 'Bath & Body', 'Body Wash & Cleansers']",Personal Care,Baby Care,Baby Bubble Bath
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,381371000000.0,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2012-02-20T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,839907.0,,5,https://www.walmart.com/reviews/product/16940619,I bought a small sample size of this a couple months back and loved it. The smell is just wonderful. I recently bought a new bottle and think that I may have to keep it in my shower and buy my kids another one!,The Smell is AMAZING!,,,eyo,3.81371E+11,Johnson'S,"['Personal Care', 'Baby Care', 'Baby Bubble Bath', 'Baby', 'Bath & Potty', 'Toiletries', 'Bubble Bath', 'Baby Bath', 'Bath & Body', 'Body Wash & Cleansers']",Personal Care,Baby Care,Baby Bubble Bath
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,381371000000.0,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2016-02-05T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,78407917.0,0.0,5,https://www.walmart.com/reviews/product/16940619,Very pleasant smell. Only need a little for a whole lot of bubbles.,Great product!,,,Anonymous8589,3.81371E+11,Johnson'S,"['Personal Care', 'Baby Care', 'Baby Bubble Bath', 'Baby', 'Bath & Potty', 'Toiletries', 'Bubble Bath', 'Baby Bath', 'Bath & Body', 'Body Wash & Cleansers']",Personal Care,Baby Care,Baby Bubble Bath
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,381371000000.0,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2015-10-17T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",False,True,67067764.0,0.0,5,https://www.walmart.com/reviews/product/16940619,My babies love the bubbles and mom loves that is tear free and the fragrance,Love it,,,Jazzymom,3.81371E+11,Johnson'S,"['Personal Care', 'Baby Care', 'Baby Bubble Bath', 'Baby', 'Bath & Potty', 'Toiletries', 'Bubble Bath', 'Baby Bath', 'Bath & Body', 'Body Wash & Cleansers']",Personal Care,Baby Care,Baby Bubble Bath
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,381371000000.0,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2014-08-26T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",True,True,35522461.0,0.0,5,https://www.walmart.com/reviews/product/16940619,My son loves this product. Makes bath time more fun and looks forward to it. Not only is it bubbles but also body wash. The 2- in-1 makes it convenient for me,I love this!!!!,,,Ramona831,3.81371E+11,Johnson'S,"['Personal Care', 'Baby Care', 'Baby Bubble Bath', 'Baby', 'Bath & Potty', 'Toiletries', 'Bubble Bath', 'Baby Bath', 'Bath & Body', 'Body Wash & Cleansers']",Personal Care,Baby Care,Baby Bubble Bath
AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,381371000000.0,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",2014-08-31T00:00:00.000Z,2017-08-07T17:31:31Z,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",True,True,35728616.0,0.0,5,https://www.walmart.com/reviews/product/16940619,Really liked the fresh smell of this.,love,,,morgiana,3.81371E+11,Johnson'S,"['Personal Care', 'Baby Care', 'Baby Bubble Bath', 'Baby', 'Bath & Potty', 'Toiletries', 'Bubble Bath', 'Baby Bath', 'Bath & Body', 'Body Wash & Cleansers']",Personal Care,Baby Care,Baby Bubble Bath
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2015-05-26T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:47:00.000Z,False,False,79523786.0,,1,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=28,"This cream did not do much for my face or throat area. I have gone back to my generic brand, it works better and is not as expensive. This review was collected as part of a promotion.",Gave it a Try,,,An anonymous customer,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2014-09-01T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,False,False,64574863.0,,1,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=21,"I used (and loved) this product for several years until they changed it. It used to moisturize my skin and left it feeling soft. Now, it sits on top of my skin and is never absorbed. It just leaves a slimy film on my skin. I will no longer purchase this product.",New formula is terrible,,,alnscoob97,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2015-02-11T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,False,False,71576693.0,,1,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=21,"I have been using Oil of Olay for over 20 years. This product worked so well for me, but the new formula is HORRIBLE! I cannot find anything to work for my skin like it did! The smell is flowery and it is too thick. The old formula was so light",PLEASE BRING BACK OLD FORMULA!!!,,,Star33,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2014-09-07T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,False,False,64846787.0,,1,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=18,"I am so disappointed! I have used this product for years because of it's soft smell and great results. The new formula feels greasy, smells awful and I don't feel like my skin looks as toned and wrinkle free anymore. This was a five star product for so many years...why change it Please bring back the old formula.",Please bring back the old formula,,,jacmary,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2014-07-10T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,False,False,62609509.0,,1,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=17,"I've been using this product for years and it was terrific. This improved formula is terrible. It doesn't have the hydrating power it had -- it's much thinner and stickier. Heaven help you if you get some on your lips - it tastes terrible! PLEASE dump this improved formula. Until then, I'm shopping for a new moisturizer... alas",What happened!!,,,Mabelle,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2014-04-13T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,False,False,56947940.0,,1,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=14,"It took me so long to find a moisturizer that worked well for me and I loved this product. However, this new formula has a smell that is too strong for me and feels very greasy once applied. Unfortunately I will no longer be purchasing this product and will have to search again for another moisturizer. Please Olay, bring back your old formula. It was so much better.",Please Bring Back Old Formula,,,KayC,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2014-04-07T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,False,False,56631712.0,,1,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=8,"Used to swear by this product as my daily moisturizer. I loved it because it felt thick and creamy and did a great job without being greasy or feeling heavy. However, just bought the first container of the new formula. It's terrible! It leaves a greasy feel that does not go away and makes it impossible to apply makeup, even 10 minutes after. Your skin just feels slimy to the touch, slippery. And the scent is way stronger. Please, OLAY, give us our old formula back!! I'll be purchasing something else.",new formula is terrible,,,jen717,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2016-12-25T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,False,False,140748146.0,,1,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=3,Olay don't work for me I have overly dry skin. I haven't found anything to work on my skin. So I'm hoping to be able to find something that will work. But I'm affrid I won't be able to find anything to help my skin not be so dry. It gets so bad the I dig at my legs all the time.,The product smells ok,,,Piggyboy420,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2017-06-25T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,True,False,151377306.0,,1,https://www.walmart.com/reviews/product/10322150,I used it for several days in a row and I felt like I was wearing a mask. And my skin felt unnatural and dry under it. My skin felt coated instead of hydrated. I will not purchased this product again.,It didn't feel natural on my skin.,,,darklin,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2014-03-08T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,True,False,21947507.0,4.0,1,https://www.walmart.com/reviews/product/10322150,"I buy Olay Regenerist all the time from CVS and Rite Aid. This time around I purchased it from Wal Mart's online store, and when I received it, the formula was slightly different. The lotion smells like the cheaper products Olay makes. I am very disappointed and will not order from Walmart online again.",Different formula than normal,,,DocLess82,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2014-08-03T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,False,False,63571380.0,,1,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=2,"my mother and i have vowed by this product for years and years... when i first started paying attention to skincare, she gave me a bottle of olay regenerist and it's all i've ever needed ... the only thing that works (and i have spent so much money exploring more high-end brands)! so you can understand why i'm upset that the formula was tampered with... this new and improved cream smells awful (the scent is way too strong), it appears that they've watered it down, it's mushy on my face and if i touch my face at any point during the day, it starts peeling off... it's greasy and does not work well under makeup at all! my mom and i are now forced to look for a whole new line of products when we've stayed with olay for our whole lives. sad, sad, sad. BRING BACK THE OLD FORMULA!",what happened,,,sash,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",2017-07-21T16:20:23Z,2018-02-05T11:28:34Z,75609007408.0,"075609007408,olayregeneristdeephydrationregeneratingcream/b00008zpg9,olayregenerist/10910247,olay/pr00740,olayregeneristdeephydratingcreammoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b00008zpg9,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/004661725,olayregeneristdeephydrationregeneratingcreamfacemoisturizer17floz/b013qne0iu,pg/10910247,0075609007408",P&G,10910247,Olay Regenerist Deep Hydration Regenerating Cream,2015-12-02T00:00:00.000Z,2017-09-24T08:19:42Z,2017-09-03T19:46:00.000Z,False,False,96540735.0,,2,https://www.walmart.com/reviews/product/10322150?limit=20&sort=relevancy&page=19,"While this product probably does leave faces feeling nourished, I would not recommend using it as a daily moisturizer under makeup. It left my face full of crumbles as soon as I brushed on my makeup. Would probably be better as a night cream.",Not a good base for makeup!,,,JHarris20,75609007408,Olay,"['Personal Care', 'Skin Care', 'Anti-Aging', 'Beauty', 'Face Moisturizers', 'Facial Moisturizers', 'Moisturizers', 'Creams & Moisturizers']",Personal Care,Skin Care,Anti-Aging
